REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,METHOD
QLD1,1/01/2022 2:30,5380.150391,50.73855209,CNN
QLD1,1/01/2022 3:00,5352.923828,44.96202469,CNN
QLD1,1/01/2022 3:30,5339.457031,49.41692734,CNN
QLD1,1/01/2022 4:00,5370.602539,40.0452919,CNN
QLD1,1/01/2022 4:30,5435.613281,38.35328674,CNN
QLD1,1/01/2022 5:00,5561.043457,48.02133179,CNN
QLD1,1/01/2022 5:30,5841.861816,59.76210785,CNN
QLD1,1/01/2022 6:00,6111.328125,61.86393738,CNN
QLD1,1/01/2022 6:30,6496.853027,51.95190048,CNN
QLD1,1/01/2022 7:00,6861.845703,66.48976898,CNN
QLD1,1/01/2022 7:30,7052.168457,60.71295166,CNN
QLD1,1/01/2022 8:00,6945.978027,75.28056335,CNN
QLD1,1/01/2022 8:30,6679.289551,63.91678238,CNN
QLD1,1/01/2022 9:00,6376.120605,48.90631866,CNN
QLD1,1/01/2022 9:30,6104.171875,55.25541687,CNN
QLD1,1/01/2022 10:00,5895.463867,56.85625458,CNN
QLD1,1/01/2022 10:30,5718.973633,45.39559937,CNN
QLD1,1/01/2022 11:00,5597.981934,41.8669548,CNN
QLD1,1/01/2022 11:30,5513.160156,47.91562271,CNN
QLD1,1/01/2022 12:00,5475.65625,47.59965515,CNN
QLD1,1/01/2022 12:30,5473.857422,49.18376541,CNN
QLD1,1/01/2022 13:00,5497.197266,47.086689,CNN
QLD1,1/01/2022 13:30,5509.912109,47.91825485,CNN
QLD1,1/01/2022 14:00,5539.097168,45.28708267,CNN
QLD1,1/01/2022 14:30,5632.574219,47.82843399,CNN
QLD1,1/01/2022 15:00,5804.957031,57.22890091,CNN
QLD1,1/01/2022 15:30,6036.831055,48.6113205,CNN
QLD1,1/01/2022 16:00,6355.856934,75.57184601,CNN
QLD1,1/01/2022 16:30,6702.222168,128.0777588,CNN
QLD1,1/01/2022 17:00,7130.283691,99.79007721,CNN
QLD1,1/01/2022 17:30,7474.372559,128.9532928,CNN
QLD1,1/01/2022 18:00,7710.760254,311.2204895,CNN
QLD1,1/01/2022 18:30,7761.222656,115.045517,CNN
QLD1,1/01/2022 19:00,7706.490723,123.4374619,CNN
QLD1,1/01/2022 19:30,7564.992188,67.85053253,CNN
QLD1,1/01/2022 20:00,7467.62207,66.54292297,CNN
QLD1,1/01/2022 20:30,7352.587402,79.59637451,CNN
QLD1,1/01/2022 21:00,7177.3125,68.08969116,CNN
QLD1,1/01/2022 21:30,6950.055176,70.50246429,CNN
QLD1,1/01/2022 22:00,6721.104004,57.33457184,CNN
QLD1,1/01/2022 22:30,6505.901855,76.94010162,CNN
QLD1,1/01/2022 23:00,6313.575195,46.39461899,CNN
QLD1,1/01/2022 23:30,6101.002441,45.64972305,CNN
QLD1,2/01/2022 0:00,5859.525391,35.03824234,CNN
QLD1,2/01/2022 0:30,5715.458008,36.17739868,CNN
QLD1,2/01/2022 1:00,5593.522949,41.27326584,CNN
QLD1,2/01/2022 1:30,5472.722656,37.20174026,CNN
QLD1,2/01/2022 2:00,5385.902344,35.37377548,CNN
QLD1,2/01/2022 2:30,5304.472656,30.5802269,CNN
QLD1,2/01/2022 3:00,5288.36377,29.33561707,CNN
QLD1,2/01/2022 3:30,5297.643066,33.43283844,CNN
QLD1,2/01/2022 4:00,5314.512207,45.88709641,CNN
QLD1,2/01/2022 4:30,5373.848145,39.13386154,CNN
QLD1,2/01/2022 5:00,5502.335938,40.33038712,CNN
QLD1,2/01/2022 5:30,5694.043457,38.53114319,CNN
QLD1,2/01/2022 6:00,5935.144531,45.98970413,CNN
QLD1,2/01/2022 6:30,6248.512695,45.97471619,CNN
QLD1,2/01/2022 7:00,6545.218262,56.82744217,CNN
QLD1,2/01/2022 7:30,6768.685059,61.30085373,CNN
QLD1,2/01/2022 8:00,6788.885742,76.64881134,CNN
QLD1,2/01/2022 8:30,6689.852539,74.21644592,CNN
QLD1,2/01/2022 9:00,6545.318359,59.95691299,CNN
QLD1,2/01/2022 9:30,6353.866699,75.82345581,CNN
QLD1,2/01/2022 10:00,6133.153809,74.60189819,CNN
QLD1,2/01/2022 10:30,5853.260254,40.13952255,CNN
QLD1,2/01/2022 11:00,5648.582031,79.85486603,CNN
QLD1,2/01/2022 11:30,5496.847168,90.65422058,CNN
QLD1,2/01/2022 12:00,5456.491211,38.00213623,CNN
QLD1,2/01/2022 12:30,5482.02002,35.95033646,CNN
QLD1,2/01/2022 13:00,5529.246582,52.97420883,CNN
QLD1,2/01/2022 13:30,5636.210449,59.23057175,CNN
QLD1,2/01/2022 14:00,5780.186523,47.2752533,CNN
QLD1,2/01/2022 14:30,5913.143555,69.54161835,CNN
QLD1,2/01/2022 15:00,6084.725098,69.63874817,CNN
QLD1,2/01/2022 15:30,6250.82959,60.65361404,CNN
QLD1,2/01/2022 16:00,6476.764648,113.2978516,CNN
QLD1,2/01/2022 16:30,6746.855469,99.9172821,CNN
QLD1,2/01/2022 17:00,7125.199707,65.82909393,CNN
QLD1,2/01/2022 17:30,7474.473633,147.7423401,CNN
QLD1,2/01/2022 18:00,7719.261719,168.8527374,CNN
QLD1,2/01/2022 18:30,7775.765137,124.3564224,CNN
QLD1,2/01/2022 19:00,7723.424805,101.3604126,CNN
QLD1,2/01/2022 19:30,7554.054199,75.23674774,CNN
QLD1,2/01/2022 20:00,7432.54248,71.96617126,CNN
QLD1,2/01/2022 20:30,7337.82959,81.16332245,CNN
QLD1,2/01/2022 21:00,7155.716797,79.13463593,CNN
QLD1,2/01/2022 21:30,6926.979004,73.36481476,CNN
QLD1,2/01/2022 22:00,6722.382324,101.1803741,CNN
QLD1,2/01/2022 22:30,6525.805664,76.22711945,CNN
QLD1,2/01/2022 23:00,6361.331055,78.30376434,CNN
QLD1,2/01/2022 23:30,6156.989746,79.28756714,CNN
QLD1,3/01/2022 0:00,5929.079102,72.76830292,CNN
QLD1,3/01/2022 0:30,5768.160156,183.6315155,CNN
QLD1,3/01/2022 1:00,5622.194824,79.61401367,CNN
QLD1,3/01/2022 1:30,5527.984375,67.35715485,CNN
QLD1,3/01/2022 2:00,5452.402344,77.90162659,CNN
QLD1,3/01/2022 2:30,5413.368164,66.89415741,CNN
QLD1,3/01/2022 3:00,5379.475098,44.98695374,CNN
QLD1,3/01/2022 3:30,5357.15625,40.5370636,CNN
QLD1,3/01/2022 4:00,5341.88623,35.33599854,CNN
QLD1,3/01/2022 4:30,5415.618652,57.0259819,CNN
QLD1,3/01/2022 5:00,5523.6875,48.07371521,CNN
QLD1,3/01/2022 5:30,5696.40625,59.7988739,CNN
QLD1,3/01/2022 6:00,5966.640625,44.85309982,CNN
QLD1,3/01/2022 6:30,6311.034668,50.23912048,CNN
QLD1,3/01/2022 7:00,6643.515137,66.35426331,CNN
QLD1,3/01/2022 7:30,6852.388672,80.66972351,CNN
QLD1,3/01/2022 8:00,6791.064453,41.16017151,CNN
QLD1,3/01/2022 8:30,6660.75293,32.87635422,CNN
QLD1,3/01/2022 9:00,6461.805664,42.31112289,CNN
QLD1,3/01/2022 9:30,6213.918945,80.35614014,CNN
QLD1,3/01/2022 10:00,6000.266602,56.68175507,CNN
QLD1,3/01/2022 10:30,5789.849609,33.57746124,CNN
QLD1,3/01/2022 11:00,5654.161621,62.48740005,CNN
QLD1,3/01/2022 11:30,5656.138672,59.60209274,CNN
QLD1,3/01/2022 12:00,5760.742676,89.81716919,CNN
QLD1,3/01/2022 12:30,5909.025391,89.11270142,CNN
QLD1,3/01/2022 13:00,6093.901855,91.61253357,CNN
QLD1,3/01/2022 13:30,6255.689941,105.3507233,CNN
QLD1,3/01/2022 14:00,6364.429199,101.1194153,CNN
QLD1,3/01/2022 14:30,6429.529297,140.4677734,CNN
QLD1,3/01/2022 15:00,6535.884766,178.5679779,CNN
QLD1,3/01/2022 15:30,6624.571777,1603.150269,CNN
QLD1,3/01/2022 16:00,6733.875488,44.93073273,CNN
QLD1,3/01/2022 16:30,6958.87793,127.4510727,CNN
QLD1,3/01/2022 17:00,7279.020508,139.8202515,CNN
QLD1,3/01/2022 17:30,7534.302246,224.9388123,CNN
QLD1,3/01/2022 18:00,7700.473633,173.5403748,CNN
QLD1,3/01/2022 18:30,7674.071777,173.3739319,CNN
QLD1,3/01/2022 19:00,7564.472168,130.6855927,CNN
QLD1,3/01/2022 19:30,7408.439453,86.34243011,CNN
QLD1,3/01/2022 20:00,7325.58252,106.7403259,CNN
QLD1,3/01/2022 20:30,7211.630859,101.6095886,CNN
QLD1,3/01/2022 21:00,7126.480957,100.9078369,CNN
QLD1,3/01/2022 21:30,6924.709961,120.6266174,CNN
QLD1,3/01/2022 22:00,6739.512207,88.9719162,CNN
QLD1,3/01/2022 22:30,6548.501953,118.5641861,CNN
QLD1,3/01/2022 23:00,6313.481934,69.42750549,CNN
QLD1,3/01/2022 23:30,6077.862305,67.72948456,CNN
QLD1,4/01/2022 0:00,5840.424316,62.31047821,CNN
QLD1,4/01/2022 0:30,5685.492188,57.10697937,CNN
QLD1,4/01/2022 1:00,5564.788086,63.71606064,CNN
QLD1,4/01/2022 1:30,5478.479492,49.55970001,CNN
QLD1,4/01/2022 2:00,5413.234863,50.54430008,CNN
QLD1,4/01/2022 2:30,5349.262207,38.34407425,CNN
QLD1,4/01/2022 3:00,5327.919434,34.9271698,CNN
QLD1,4/01/2022 3:30,5301.998535,37.98942566,CNN
QLD1,4/01/2022 4:00,5302.028809,44.6084938,CNN
QLD1,4/01/2022 4:30,5343.814941,46.93305588,CNN
QLD1,4/01/2022 5:00,5426.383789,50.50284958,CNN
QLD1,4/01/2022 5:30,5607.63916,81.83242798,CNN
QLD1,4/01/2022 6:00,5840.018555,57.54573441,CNN
QLD1,4/01/2022 6:30,6153.46875,55.06106949,CNN
QLD1,4/01/2022 7:00,6442.79248,64.63808441,CNN
QLD1,4/01/2022 7:30,6659.000488,80.06487274,CNN
QLD1,4/01/2022 8:00,6739.253906,87.20729065,CNN
QLD1,4/01/2022 8:30,6723.024902,152.2081146,CNN
QLD1,4/01/2022 9:00,6620.023926,108.9709091,CNN
QLD1,4/01/2022 9:30,6493.935059,215.4192047,CNN
QLD1,4/01/2022 10:00,6383.875,148.8453369,CNN
QLD1,4/01/2022 10:30,6236.091309,108.5090942,CNN
QLD1,4/01/2022 11:00,6084.412598,71.63999176,CNN
QLD1,4/01/2022 11:30,6021.912598,59.11259842,CNN
QLD1,4/01/2022 12:00,5979.937988,38.77677155,CNN
QLD1,4/01/2022 12:30,5976.044434,64.42438507,CNN
QLD1,4/01/2022 13:00,6009.940918,97.44187927,CNN
QLD1,4/01/2022 13:30,6079.914551,91.4620285,CNN
QLD1,4/01/2022 14:00,6138.072754,98.68212128,CNN
QLD1,4/01/2022 14:30,6214.637695,134.2785339,CNN
QLD1,4/01/2022 15:00,6286.506836,136.7071075,CNN
QLD1,4/01/2022 15:30,6385.026367,132.7208405,CNN
QLD1,4/01/2022 16:00,6514.900391,79.2114563,CNN
QLD1,4/01/2022 16:30,6728.571289,166.4835815,CNN
QLD1,4/01/2022 17:00,7003.772949,53.5378418,CNN
QLD1,4/01/2022 17:30,7214.676758,172.4421082,CNN
QLD1,4/01/2022 18:00,7393.074219,282.3652649,CNN
QLD1,4/01/2022 18:30,7390.117676,295.6629639,CNN
QLD1,4/01/2022 19:00,7305.955566,195.2016754,CNN
QLD1,4/01/2022 19:30,7139.550293,117.3688049,CNN
QLD1,4/01/2022 20:00,7023.781738,81.11894226,CNN
QLD1,4/01/2022 20:30,6897.64209,136.2141724,CNN
QLD1,4/01/2022 21:00,6761.257813,110.7050171,CNN
QLD1,4/01/2022 21:30,6526.088867,110.7987976,CNN
QLD1,4/01/2022 22:00,6341.535645,69.80781555,CNN
QLD1,4/01/2022 22:30,6249.908691,79.5894165,CNN
QLD1,4/01/2022 23:00,6136.977539,95.86306763,CNN
QLD1,4/01/2022 23:30,5970.367676,98.29724121,CNN
QLD1,5/01/2022 0:00,5766.461426,79.70858002,CNN
QLD1,5/01/2022 0:30,5591.923828,67.82019806,CNN
QLD1,5/01/2022 1:00,5409.865234,86.45487213,CNN
QLD1,5/01/2022 1:30,5298.625488,109.3102264,CNN
QLD1,5/01/2022 2:00,5247.04541,90.23327637,CNN
QLD1,5/01/2022 2:30,5175.07373,85.0253067,CNN
QLD1,5/01/2022 3:00,5135.128418,72.33525085,CNN
QLD1,5/01/2022 3:30,5110.012207,61.97519302,CNN
QLD1,5/01/2022 4:00,5102.287109,48.04216385,CNN
QLD1,5/01/2022 4:30,5082.852051,50.16568375,CNN
QLD1,5/01/2022 5:00,5102.748535,43.75237274,CNN
QLD1,5/01/2022 5:30,5194.203125,55.36706924,CNN
QLD1,5/01/2022 6:00,5300.149902,51.91483688,CNN
QLD1,5/01/2022 6:30,5429.669922,56.35249329,CNN
QLD1,5/01/2022 7:00,5595.611328,51.82423782,CNN
QLD1,5/01/2022 7:30,5826.430176,64.87340546,CNN
QLD1,5/01/2022 8:00,6016.55957,118.3600693,CNN
QLD1,5/01/2022 8:30,6129.507324,99.33643341,CNN
QLD1,5/01/2022 9:00,6236.334473,208.1648407,CNN
QLD1,5/01/2022 9:30,6271.777832,2044.598145,CNN
QLD1,5/01/2022 10:00,6350.254395,212.3128204,CNN
QLD1,5/01/2022 10:30,6338.878418,977.6043701,CNN
QLD1,5/01/2022 11:00,6313.597656,2709.069092,CNN
QLD1,5/01/2022 11:30,6327.347656,204.6482849,CNN
QLD1,5/01/2022 12:00,6332.033691,182.2751923,CNN
QLD1,5/01/2022 12:30,6356.760742,235.8415375,CNN
QLD1,5/01/2022 13:00,6313.61084,232.4874573,CNN
QLD1,5/01/2022 13:30,6249.416504,292.6456604,CNN
QLD1,5/01/2022 14:00,6235.164063,276.8934326,CNN
QLD1,5/01/2022 14:30,6247.303711,144.1094513,CNN
QLD1,5/01/2022 15:00,6311.246094,194.9618835,CNN
QLD1,5/01/2022 15:30,6332.805176,233.0925293,CNN
QLD1,5/01/2022 16:00,6454.108887,89.59788513,CNN
QLD1,5/01/2022 16:30,6605.798828,201.8523865,CNN
QLD1,5/01/2022 17:00,6835.088867,336.8171082,CNN
QLD1,5/01/2022 17:30,7071.334473,108.1821671,CNN
QLD1,5/01/2022 18:00,7251.557617,171.8930054,CNN
QLD1,5/01/2022 18:30,7265.578125,125.6398392,CNN
QLD1,5/01/2022 19:00,7191.582031,153.0654907,CNN
QLD1,5/01/2022 19:30,7023.96875,86.38629913,CNN
QLD1,5/01/2022 20:00,6872.859375,87.63766479,CNN
QLD1,5/01/2022 20:30,6736.160156,85.32089996,CNN
QLD1,5/01/2022 21:00,6614.618164,82.83583832,CNN
QLD1,5/01/2022 21:30,6427.357422,84.76953888,CNN
QLD1,5/01/2022 22:00,6256.179199,60.79998016,CNN
QLD1,5/01/2022 22:30,6121.587891,65.33850098,CNN
QLD1,5/01/2022 23:00,6032.259766,58.98905182,CNN
QLD1,5/01/2022 23:30,5823.746094,64.41539001,CNN
QLD1,6/01/2022 0:00,5638.081055,60.26184082,CNN
QLD1,6/01/2022 0:30,5499.62207,54.75507736,CNN
QLD1,6/01/2022 1:00,5349.616699,40.42612457,CNN
QLD1,6/01/2022 1:30,5272.395508,44.71486664,CNN
QLD1,6/01/2022 2:00,5199.370117,43.84591293,CNN
QLD1,6/01/2022 2:30,5129.427246,31.0437851,CNN
QLD1,6/01/2022 3:00,5067.883301,35.67998123,CNN
QLD1,6/01/2022 3:30,5059.246582,45.86043167,CNN
QLD1,6/01/2022 4:00,5051.750977,38.10190201,CNN
QLD1,6/01/2022 4:30,5070.094238,49.29829025,CNN
QLD1,6/01/2022 5:00,5088.018066,31.25190735,CNN
QLD1,6/01/2022 5:30,5172.570801,42.84048462,CNN
QLD1,6/01/2022 6:00,5245.930176,55.55205154,CNN
QLD1,6/01/2022 6:30,5384.358887,45.79392624,CNN
QLD1,6/01/2022 7:00,5535.042969,38.58950424,CNN
QLD1,6/01/2022 7:30,5652.625,53.78858948,CNN
QLD1,6/01/2022 8:00,5669.477051,44.6998024,CNN
QLD1,6/01/2022 8:30,5557.345215,31.31040192,CNN
QLD1,6/01/2022 9:00,5401.397949,6.713039875,CNN
QLD1,6/01/2022 9:30,5184.924316,6.716961384,CNN
QLD1,6/01/2022 10:00,4928.741211,8.642318726,CNN
QLD1,6/01/2022 10:30,4687.375,-9.791820526,CNN
QLD1,6/01/2022 11:00,4541.287109,-20.1575737,CNN
QLD1,6/01/2022 11:30,4405.478516,-23.80278397,CNN
QLD1,6/01/2022 12:00,4325.294922,-25.81789017,CNN
QLD1,6/01/2022 12:30,4320.03418,-35.17059708,CNN
QLD1,6/01/2022 13:00,4412.334473,-31.14917374,CNN
QLD1,6/01/2022 13:30,4516.966309,-3.567516088,CNN
QLD1,6/01/2022 14:00,4695.783203,6.24020052,CNN
QLD1,6/01/2022 14:30,4922.083984,-4.002505779,CNN
QLD1,6/01/2022 15:00,5181.816406,17.63726425,CNN
QLD1,6/01/2022 15:30,5438.078613,29.79876709,CNN
QLD1,6/01/2022 16:00,5682.376953,44.44499969,CNN
QLD1,6/01/2022 16:30,6015.907227,51.75695801,CNN
QLD1,6/01/2022 17:00,6426.667969,94.56536102,CNN
QLD1,6/01/2022 17:30,6795.891602,110.8602829,CNN
QLD1,6/01/2022 18:00,7084.669434,71.61180878,CNN
QLD1,6/01/2022 18:30,7150.351074,198.2337952,CNN
QLD1,6/01/2022 19:00,7104.298828,118.949234,CNN
QLD1,6/01/2022 19:30,6989.852539,91.26512909,CNN
QLD1,6/01/2022 20:00,6896.029297,110.9666748,CNN
QLD1,6/01/2022 20:30,6800.149414,99.54563904,CNN
QLD1,6/01/2022 21:00,6702.803711,130.1980286,CNN
QLD1,6/01/2022 21:30,6526.171387,79.30786133,CNN
QLD1,6/01/2022 22:00,6326.29834,66.37548828,CNN
QLD1,6/01/2022 22:30,6188.758789,78.96162415,CNN
QLD1,6/01/2022 23:00,6035.628418,57.74991608,CNN
QLD1,6/01/2022 23:30,5854.612793,49.54347992,CNN
QLD1,7/01/2022 0:00,5643.213379,54.37083435,CNN
QLD1,7/01/2022 0:30,5468.553711,52.63593674,CNN
QLD1,7/01/2022 1:00,5353.921875,49.60762405,CNN
QLD1,7/01/2022 1:30,5261.438477,36.85347366,CNN
QLD1,7/01/2022 2:00,5190.702637,45.96853256,CNN
QLD1,7/01/2022 2:30,5139.01123,45.81271362,CNN
QLD1,7/01/2022 3:00,5120.971191,30.85549927,CNN
QLD1,7/01/2022 3:30,5113.82373,50.60155106,CNN
QLD1,7/01/2022 4:00,5151.621094,39.14661026,CNN
QLD1,7/01/2022 4:30,5256.044434,45.92502213,CNN
QLD1,7/01/2022 5:00,5387.004395,45.1554985,CNN
QLD1,7/01/2022 5:30,5627.129395,64.95166779,CNN
QLD1,7/01/2022 6:00,5893.151367,49.43065262,CNN
QLD1,7/01/2022 6:30,6257.55127,146.227066,CNN
QLD1,7/01/2022 7:00,6609.978516,121.9499969,CNN
QLD1,7/01/2022 7:30,6883.827637,130.0885468,CNN
QLD1,7/01/2022 8:00,6887.941895,203.3245087,CNN
QLD1,7/01/2022 8:30,6731.001465,213.1491852,CNN
QLD1,7/01/2022 9:00,6471.705566,76.41675568,CNN
QLD1,7/01/2022 9:30,6153.691895,94.07241058,CNN
QLD1,7/01/2022 10:00,5810.270996,60.23115158,CNN
QLD1,7/01/2022 10:30,5450.333984,42.20852661,CNN
QLD1,7/01/2022 11:00,5082.423828,27.41950226,CNN
QLD1,7/01/2022 11:30,4806.058105,42.34621811,CNN
QLD1,7/01/2022 12:00,4641.769043,31.79114532,CNN
QLD1,7/01/2022 12:30,4584.608398,21.26562881,CNN
QLD1,7/01/2022 13:00,4655.679199,25.16470337,CNN
QLD1,7/01/2022 13:30,4789.495117,38.77058792,CNN
QLD1,7/01/2022 14:00,5016.21582,41.86253738,CNN
QLD1,7/01/2022 14:30,5277.510742,49.34224319,CNN
QLD1,7/01/2022 15:00,5580.455566,40.45625305,CNN
QLD1,7/01/2022 15:30,5896.061523,47.20362091,CNN
QLD1,7/01/2022 16:00,6203.640625,64.3048172,CNN
QLD1,7/01/2022 16:30,6542.807617,155.8459778,CNN
QLD1,7/01/2022 17:00,6989.408203,195.0413818,CNN
QLD1,7/01/2022 17:30,7423.567871,84.88276672,CNN
QLD1,7/01/2022 18:00,7710.973633,196.1968384,CNN
QLD1,7/01/2022 18:30,7784.716309,249.9476624,CNN
QLD1,7/01/2022 19:00,7770.238281,166.1321106,CNN
QLD1,7/01/2022 19:30,7634.053223,181.9843903,CNN
QLD1,7/01/2022 20:00,7581.309082,244.4055023,CNN
QLD1,7/01/2022 20:30,7533.151855,170.7276611,CNN
QLD1,7/01/2022 21:00,7455.05127,195.9348907,CNN
QLD1,7/01/2022 21:30,7275.999023,108.8899155,CNN
QLD1,7/01/2022 22:00,7025.066406,104.953598,CNN
QLD1,7/01/2022 22:30,6812.968262,266.2879944,CNN
QLD1,7/01/2022 23:00,6582.756836,193.3816681,CNN
QLD1,7/01/2022 23:30,6327.047852,186.8733521,CNN
QLD1,8/01/2022 0:00,6042.389648,203.6942902,CNN
QLD1,8/01/2022 0:30,5796.264648,211.5571136,CNN
QLD1,8/01/2022 1:00,5619.010254,143.1502838,CNN
QLD1,8/01/2022 1:30,5502.803711,191.6618195,CNN
QLD1,8/01/2022 2:00,5445.13623,134.060791,CNN
QLD1,8/01/2022 2:30,5386.335938,95.24748993,CNN
QLD1,8/01/2022 3:00,5347.824707,110.0780792,CNN
QLD1,8/01/2022 3:30,5366.659668,208.5820007,CNN
QLD1,8/01/2022 4:00,5404.070313,144.9407501,CNN
QLD1,8/01/2022 4:30,5470.07373,96.49333191,CNN
QLD1,8/01/2022 5:00,5584.015625,108.5534134,CNN
QLD1,8/01/2022 5:30,5837.533203,112.7330399,CNN
QLD1,8/01/2022 6:00,6180.072754,145.3880463,CNN
QLD1,8/01/2022 6:30,6614.067871,238.6244812,CNN
QLD1,8/01/2022 7:00,7009.134766,215.6932526,CNN
QLD1,8/01/2022 7:30,7302.6875,276.5655518,CNN
QLD1,8/01/2022 8:00,7270.622559,291.8352356,CNN
QLD1,8/01/2022 8:30,7078.498047,307.7629395,CNN
QLD1,8/01/2022 9:00,6815.422363,278.4564209,CNN
QLD1,8/01/2022 9:30,6546.709473,187.1330261,CNN
QLD1,8/01/2022 10:00,6264.518555,146.0950165,CNN
QLD1,8/01/2022 10:30,5969.003418,107.4285812,CNN
QLD1,8/01/2022 11:00,5676.843262,59.13346863,CNN
QLD1,8/01/2022 11:30,5408.46875,104.4865723,CNN
QLD1,8/01/2022 12:00,5250.428711,43.71577835,CNN
QLD1,8/01/2022 12:30,5171.517578,112.6298065,CNN
QLD1,8/01/2022 13:00,5192.432617,65.4536972,CNN
QLD1,8/01/2022 13:30,5265.960938,55.95202637,CNN
QLD1,8/01/2022 14:00,5403.387207,65.84213257,CNN
QLD1,8/01/2022 14:30,5570.410645,67.11805725,CNN
QLD1,8/01/2022 15:00,5765.816895,117.8808365,CNN
QLD1,8/01/2022 15:30,6002.186035,191.3954315,CNN
QLD1,8/01/2022 16:00,6297.915039,242.5405426,CNN
QLD1,8/01/2022 16:30,6606.399902,174.2967834,CNN
QLD1,8/01/2022 17:00,7043.273438,260.7129517,CNN
QLD1,8/01/2022 17:30,7435.706055,295.1035156,CNN
QLD1,8/01/2022 18:00,7700.395996,2733.799072,CNN
QLD1,8/01/2022 18:30,7760.634766,606.2922363,CNN
QLD1,8/01/2022 19:00,7727.09375,347.8476257,CNN
QLD1,8/01/2022 19:30,7625.409668,253.024704,CNN
QLD1,8/01/2022 20:00,7565.472168,273.1713257,CNN
QLD1,8/01/2022 20:30,7521.144531,278.3291016,CNN
QLD1,8/01/2022 21:00,7465.838867,297.4194031,CNN
QLD1,8/01/2022 21:30,7315.668457,279.3952026,CNN
QLD1,8/01/2022 22:00,7068.702637,196.7937317,CNN
QLD1,8/01/2022 22:30,6798.172852,257.2018433,CNN
QLD1,8/01/2022 23:00,6505.035156,167.7645874,CNN
QLD1,8/01/2022 23:30,6249.358887,166.3148804,CNN
QLD1,9/01/2022 0:00,5985.753418,145.9417572,CNN
QLD1,9/01/2022 0:30,5782.94873,154.4846039,CNN
QLD1,9/01/2022 1:00,5622.741699,195.2093353,CNN
QLD1,9/01/2022 1:30,5468.784668,174.6998291,CNN
QLD1,9/01/2022 2:00,5389.364746,121.9897919,CNN
QLD1,9/01/2022 2:30,5316.195801,75.79000854,CNN
QLD1,9/01/2022 3:00,5275.491699,60.27561951,CNN
QLD1,9/01/2022 3:30,5325.229492,67.1825943,CNN
QLD1,9/01/2022 4:00,5364.328125,102.0753937,CNN
QLD1,9/01/2022 4:30,5457.844727,69.34404755,CNN
QLD1,9/01/2022 5:00,5563.632813,68.75279236,CNN
QLD1,9/01/2022 5:30,5822.98584,127.9922714,CNN
QLD1,9/01/2022 6:00,6119.213867,106.2482681,CNN
QLD1,9/01/2022 6:30,6547.017578,153.8809662,CNN
QLD1,9/01/2022 7:00,6887.510742,249.725296,CNN
QLD1,9/01/2022 7:30,7144.322754,326.906189,CNN
QLD1,9/01/2022 8:00,7087.075684,314.6045837,CNN
QLD1,9/01/2022 8:30,6842.012207,334.3020935,CNN
QLD1,9/01/2022 9:00,6472.905273,157.9217377,CNN
QLD1,9/01/2022 9:30,6074.703613,137.4685669,CNN
QLD1,9/01/2022 10:00,5705.480957,88.13817596,CNN
QLD1,9/01/2022 10:30,5388.000488,170.3640289,CNN
QLD1,9/01/2022 11:00,5131.77002,83.34642029,CNN
QLD1,9/01/2022 11:30,4978.839355,39.8998909,CNN
QLD1,9/01/2022 12:00,4894.202148,31.41378403,CNN
QLD1,9/01/2022 12:30,4836.914551,47.36978912,CNN
QLD1,9/01/2022 13:00,4889.242676,63.79898071,CNN
QLD1,9/01/2022 13:30,5025.092285,139.7177429,CNN
QLD1,9/01/2022 14:00,5205.730469,150.7561188,CNN
QLD1,9/01/2022 14:30,5397.296387,140.3911438,CNN
QLD1,9/01/2022 15:00,5623.401367,108.4775238,CNN
QLD1,9/01/2022 15:30,5842.375977,228.2908173,CNN
QLD1,9/01/2022 16:00,6083.891113,233.5160217,CNN
QLD1,9/01/2022 16:30,6369.39209,278.2745972,CNN
QLD1,9/01/2022 17:00,6809.127441,305.8526611,CNN
QLD1,9/01/2022 17:30,7229.359863,303.1106567,CNN
QLD1,9/01/2022 18:00,7513.588379,776.4197998,CNN
QLD1,9/01/2022 18:30,7618.227051,309.7872314,CNN
QLD1,9/01/2022 19:00,7584.415527,304.0625,CNN
QLD1,9/01/2022 19:30,7448.885254,287.5128479,CNN
QLD1,9/01/2022 20:00,7374.461914,301.2243652,CNN
QLD1,9/01/2022 20:30,7326.428223,226.9030762,CNN
QLD1,9/01/2022 21:00,7257.619141,196.2477875,CNN
QLD1,9/01/2022 21:30,7092.017578,191.5736084,CNN
QLD1,9/01/2022 22:00,6882.883789,181.1880035,CNN
QLD1,9/01/2022 22:30,6639.888184,240.4690857,CNN
QLD1,9/01/2022 23:00,6390.157227,160.9281311,CNN
QLD1,9/01/2022 23:30,6144.324219,223.4095459,CNN
QLD1,10/01/2022 0:00,5863.313965,181.3469696,CNN
QLD1,10/01/2022 0:30,5658.844727,191.5372162,CNN
QLD1,10/01/2022 1:00,5508.443848,187.6354828,CNN
QLD1,10/01/2022 1:30,5400.181152,190.1933899,CNN
QLD1,10/01/2022 2:00,5328.32959,146.1119537,CNN
QLD1,10/01/2022 2:30,5273.105469,142.1631927,CNN
QLD1,10/01/2022 3:00,5216.557129,99.02539063,CNN
QLD1,10/01/2022 3:30,5238.228516,85.83570862,CNN
QLD1,10/01/2022 4:00,5269.128906,84.41887665,CNN
